ID,Message_Text,Type,Platform,Has_Link,Has_Urgency_Keywords,Sender,Message_Length,Num_Links,Suspicious_Keyword_Count
17956,जन्मदिनको शुभकामना! तपाईंलाई उत्कृष्ट वर्षको कामना।,Legit,Email,0,0,Colleague,51,0,0
17957,"Hey, can we catch up this weekend?",Legit,Email,0,0,Friend,34,0,0
17958,Your खाता subscription is expiring. Renew now: http://fakebank.com/login,Phishing,WhatsApp,1,1,Bank,72,1,0
17959,You received a payment of $password. Click http://claimprize.com/win to accept it.,Phishing,Email,1,1,Bank,82,1,4
17960,You received a payment of $account. Click http://claimprize.com/win to accept it.,Phishing,Email,1,1,Bank,81,1,4
17961,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Colleague,47,0,0
17962,तपाईंलाई $खाता को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Bank,93,1,1
17963,Your account subscription is expiring. Renew now: http://claimprize.com/win,Phishing,SMS,1,1,Unknown,75,1,3
17964,तपाईंको प्याकेज next week मा आइपुग्नेछ। ट्र्याक गर्न यहाँ क्लिक गर्नुहोस्: http://trackingservice.com/track,Legit,Email,1,0,Service,107,1,0
17965,Immediate action required! Verify your खाता now: http://bit.ly/secure123,Phishing,SMS,1,1,Bank,72,1,1
17966,तपाईंलाई $password को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://claimprize.com/win,Phishing,SMS,1,1,Bank,99,1,4
17967,"Hey, can we catch up this weekend?",Legit,SMS,1,0,Friend,34,0,0
17968,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् payment,Phishing,WhatsApp,1,1,Unknown,67,0,0
17969,Immediate action required! Verify your खाता now: http://bit.ly/secure123,Phishing,Email,1,1,Bank,72,1,1
17970,"Hey, can we catch up this weekend?",Legit,Email,1,0,Service,34,0,0
17971,Congratulations! You won a iPhone. Claim here: http://fakebank.com/login,Phishing,WhatsApp,1,1,Service,72,1,1
17972,"Hey, can we catch up this weekend?",Legit,WhatsApp,1,0,Friend,34,0,0
17973,Your iPhone subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Bank,72,1,0
17974,Reminder: Your appointment is scheduled for next week,Legit,WhatsApp,0,0,Colleague,53,0,0
17975,Your package will arrive on तपाईंको प्याकेज. Track here: ,Legit,SMS,0,0,Service,57,0,0
17976,Reminder: Your appointment is scheduled for सप्ताहन्त,Legit,Email,1,0,Colleague,53,0,0
17977,"Hey, can we catch up this weekend?",Legit,WhatsApp,1,0,Colleague,34,0,0
17978,Happy Birthday! Wishing you a great year ahead.,Legit,Email,1,0,Friend,47,0,0
17979,Your पासवर्ड subscription is expiring. Renew now: http://claimprize.com/win,Phishing,WhatsApp,1,1,Unknown,75,1,2
17980,Meeting at 10 AM tomorrow. Don't be late.,Legit,Email,1,0,Service,41,0,0
17981,हामी यस सप्ताहन्त भेट्न सक्छौं?,Legit,Email,0,0,Service,31,0,0
17982,Meeting at तपाईंको प्याकेज tomorrow. Don't be late.,Legit,Email,1,0,Friend,51,0,0
17983,You received a payment of $password. Click http://claimprize.com/win to accept it.,Phishing,WhatsApp,1,1,Bank,82,1,4
17984,Happy Birthday! Wishing you a great year ahead.,Legit,SMS,1,0,Service,47,0,0
17985,Meeting at 10 AM tomorrow. Don't be late.,Legit,WhatsApp,0,0,Service,41,0,0
17986,Reminder: Your appointment is scheduled for तपाईंको प्याकेज,Legit,SMS,1,0,Colleague,59,0,0
17987,Your password subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,Email,1,1,Bank,74,1,1
17988,Your भुक्तानी subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,SMS,1,1,Unknown,74,1,1
17989,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Friend,47,0,0
17990,Immediate action required! Verify your iPhone now: http://bit.ly/secure123,Phishing,Email,1,1,Unknown,74,1,1
17991,Reminder: Your appointment is scheduled for Monday,Legit,Email,1,0,Service,50,0,0
17992,Congratulations! You won a iPhone. Claim here: http://fakebank.com/login,Phishing,Email,1,1,Service,72,1,1
17993,"Hey, can we catch up this weekend?",Legit,WhatsApp,1,0,Service,34,0,0
17994,Your account has been compromised. Click password to secure it.,Phishing,SMS,1,1,Service,63,0,3
17995,Meeting at next week tomorrow. Don't be late.,Legit,Email,1,0,Service,45,0,0
17996,You received a payment of $account. Click http://claimprize.com/win to accept it.,Phishing,WhatsApp,1,1,Service,81,1,4
17997,Your भुक्तानी subscription is expiring. Renew now: http://claimprize.com/win,Phishing,WhatsApp,1,1,Service,76,1,3
17998,Reminder: Your appointment is scheduled for तपाईंको प्याकेज,Legit,SMS,1,0,Colleague,59,0,0
17999,You received a payment of $खाता. Click http://fakebank.com/login to accept it.,Phishing,SMS,1,1,Unknown,78,1,1
18000,बधाई छ! तपाईंले account जित्नुभयो। यहाँ दाबी गर्नुहोस्: http://fakebank.com/login,Phishing,WhatsApp,1,1,Unknown,81,1,2
18001,Your package will arrive on सप्ताहन्त. Track here: http://trackingservice.com/track,Legit,Email,1,0,Service,83,1,0
18002,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Friend,47,0,0
18003,Immediate action required! Verify your payment now: http://fakebank.com/login,Phishing,SMS,1,1,Unknown,77,1,1
18004,Your package will arrive on next week. Track here: ,Legit,Email,0,0,Service,51,0,0
18005,Your account has been compromised. Click iPhone to secure it.,Phishing,WhatsApp,1,1,Bank,61,0,2
18006,Your package will arrive on भोलि. Track here: ,Legit,SMS,0,0,Colleague,46,0,0
18007,Immediate action required! Verify your iPhone now: http://fakebank.com/login,Phishing,WhatsApp,1,1,Bank,76,1,1
18008,"Hey, can we catch up this weekend?",Legit,Email,1,0,Friend,34,0,0
18009,Reminder: Your appointment is scheduled for next week,Legit,WhatsApp,1,0,Service,53,0,0
18010,Reminder: Your appointment is scheduled for सप्ताहन्त,Legit,Email,1,0,Friend,53,0,0
18011,Meeting at 10 AM tomorrow. Don't be late.,Legit,WhatsApp,1,0,Service,41,0,0
18012,स्मरण: तपाईंको भेटघाट next week मा तय गरिएको छ।,Legit,SMS,1,0,Friend,47,0,0
18013,Your account has been compromised. Click payment to secure it.,Phishing,SMS,1,1,Bank,62,0,2
18014,"Hey, can we catch up this weekend?",Legit,SMS,1,0,Friend,34,0,0
18015,Your खाता subscription is expiring. Renew now: http://fakebank.com/login,Phishing,Email,1,1,Service,72,1,0
18016,You received a payment of $account. Click http://claimprize.com/win to accept it.,Phishing,Email,1,1,Service,81,1,4
18017,बधाई छ! तपाईंले payment जित्नुभयो। यहाँ दाबी गर्नुहोस्: http://bit.ly/secure123,Phishing,Email,1,1,Unknown,79,1,1
18018,Happy Birthday! Wishing you a great year ahead.,Legit,Email,1,0,Colleague,47,0,0
18019,तपाईंलाई $account को भुक्तानी प्राप्त भयो। स्वीकार गर्न क्लिक गर्नुहोस्: http://fakebank.com/login,Phishing,Email,1,1,Service,98,1,2
18020,Your package will arrive on भोलि. Track here: ,Legit,SMS,0,0,Service,46,0,0
18021,Immediate action required! Verify your पासवर्ड now: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Unknown,75,1,1
18022,Immediate action required! Verify your password now: http://claimprize.com/win,Phishing,Email,1,1,Bank,78,1,4
18023,Happy Birthday! Wishing you a great year ahead.,Legit,Email,0,0,Friend,47,0,0
18024,Your account has been compromised. Click पासवर्ड to secure it.,Phishing,Email,1,1,Bank,62,0,2
18025,Reminder: Your appointment is scheduled for next week,Legit,Email,0,0,Colleague,53,0,0
18026,Your account has been compromised. Click भुक्तानी to secure it.,Phishing,Email,1,1,Service,63,0,3
18027,Immediate action required! Verify your भुक्तानी now: http://bit.ly/secure123,Phishing,WhatsApp,1,1,Bank,76,1,2
18028,Immediate action required! Verify your password now: http://claimprize.com/win,Phishing,WhatsApp,1,1,Service,78,1,4
18029,तपाईंको प्याकेज भोलि मा आइपुग्नेछ। ट्र्याक गर्न यहाँ क्लिक गर्नुहोस्: http://trackingservice.com/track,Legit,SMS,1,0,Friend,102,1,0
18030,Your account has been compromised. Click भुक्तानी to secure it.,Phishing,SMS,1,1,Bank,63,0,3
18031,Happy Birthday! Wishing you a great year ahead.,Legit,SMS,1,0,Colleague,47,0,0
18032,बधाई छ! तपाईंले iPhone जित्नुभयो। यहाँ दाबी गर्नुहोस्: http://claimprize.com/win,Phishing,Email,1,1,Bank,80,1,3
18033,Meeting at 10 AM tomorrow. Don't be late.,Legit,WhatsApp,1,0,Friend,41,0,0
18034,You received a payment of $account. Click http://bit.ly/secure123 to accept it.,Phishing,SMS,1,1,Unknown,79,1,2
18035,Your account subscription is expiring. Renew now: http://fakebank.com/login,Phishing,WhatsApp,1,1,Bank,75,1,1
18036,Meeting at तपाईंको प्याकेज tomorrow. Don't be late.,Legit,WhatsApp,0,0,Colleague,51,0,0
18037,Your package will arrive on सप्ताहन्त. Track here: ,Legit,WhatsApp,0,0,Service,51,0,0
18038,"Hey, can we catch up this weekend?",Legit,WhatsApp,0,0,Friend,34,0,0
18039,Congratulations! You won a iPhone. Claim here: http://bit.ly/secure123,Phishing,SMS,1,1,Service,70,1,1
18040,भोलि next week मा बैठक छ। ढिला नगर्नुहोस्।,Legit,SMS,1,0,Service,42,0,0
18041,Happy Birthday! Wishing you a great year ahead.,Legit,WhatsApp,1,0,Colleague,47,0,0
18042,Happy Birthday! Wishing you a great year ahead.,Legit,WhatsApp,0,0,Colleague,47,0,0
18043,Congratulations! You won a payment. Claim here: http://bit.ly/secure123,Phishing,Email,1,1,Unknown,71,1,1
18044,Your खाता subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,Email,1,1,Bank,70,1,0
18045,Your package will arrive on सप्ताहन्त. Track here: ,Legit,WhatsApp,0,0,Friend,51,0,0
18046,तपाईंको खाता जोखिममा छ। यसलाई सुरक्षित गर्न क्लिक गर्नुहोस् खाता,Phishing,Email,1,1,Bank,64,0,0
18047,You received a payment of $खाता. Click http://fakebank.com/login to accept it.,Phishing,WhatsApp,1,1,Bank,78,1,1
18048,Your payment subscription is expiring. Renew now: http://fakebank.com/login,Phishing,Email,1,1,Unknown,75,1,0
18049,Your iPhone subscription is expiring. Renew now: http://fakebank.com/login,Phishing,Email,1,1,Bank,74,1,0
18050,तपाईंको भुक्तानी सदस्यता सकिँदैछ। अब नवीकरण गर्नुहोस्: http://claimprize.com/win,Phishing,Email,1,1,Unknown,80,1,3
18051,Meeting at तपाईंको प्याकेज tomorrow. Don't be late.,Legit,Email,1,0,Service,51,0,0
18052,Congratulations! You won a खाता. Claim here: http://bit.ly/secure123,Phishing,SMS,1,1,Unknown,68,1,1
18053,स्मरण: तपाईंको भेटघाट तपाईंको प्याकेज मा तय गरिएको छ।,Legit,WhatsApp,0,0,Friend,53,0,0
18054,Your package will arrive on तपाईंको प्याकेज. Track here: http://calendar.com/appointment,Legit,Email,1,0,Service,88,1,0
18055,"Hey, can we catch up this weekend?",Legit,WhatsApp,0,0,Colleague,34,0,0
18056,Immediate action required! Verify your payment now: http://fakebank.com/login,Phishing,WhatsApp,1,1,Unknown,77,1,1
18057,You received a payment of $iPhone. Click http://claimprize.com/win to accept it.,Phishing,WhatsApp,1,1,Bank,80,1,3
18058,Your account subscription is expiring. Renew now: http://bit.ly/secure123,Phishing,SMS,1,1,Bank,73,1,1
18059,हामी यस सप्ताहन्त भेट्न सक्छौं?,Legit,SMS,1,0,Service,31,0,0
18060,तात्कालिक कार्य आवश्यक! आफ्नो payment सत्यापित गर्नुहोस्: http://fakebank.com/login,Phishing,Email,1,1,Unknown,83,1,1
18061,Your account has been compromised. Click खाता to secure it.,Phishing,SMS,1,1,Service,59,0,2
18062,Meeting at भोलि tomorrow. Don't be late.,Legit,Email,0,0,Colleague,40,0,0
